index,topic,level_1,level_2,.hpp,struct,msg_type,topic_num
221,TBD,prediction_msgs,msg,pred_obj_track_corner_point,PredObjTrackCornerPoint,prediction_msgs/msg/PredObjTrackCornerPoint,0
222,TBD,prediction_msgs,msg,prediction_debug_data,PredictionDebugData,prediction_msgs/msg/PredictionDebugData,1
223,TBD,sensor_abstraction_msgs,msg,radar_object,RadarObject,sensor_abstraction_msgs/msg/RadarObject,0
224,TBD,sensor_abstraction_msgs,msg,uss_raw,UssRaw,sensor_abstraction_msgs/msg/UssRaw,0
225,TBD,sensor_abstraction_msgs,msg,sensor_state,SensorState,sensor_abstraction_msgs/msg/SensorState,0
226,TBD,sensor_abstraction_msgs,msg,radar_func_req,RadarFuncReq,sensor_abstraction_msgs/msg/RadarFuncReq,0
227,TBD,sensor_abstraction_msgs,msg,tsr_info,TSRInfo,sensor_abstraction_msgs/msg/TSRInfo,0
228,TBD,sensor_abstraction_msgs,msg,tsr,TSR,sensor_abstraction_msgs/msg/TSR,0
229,TBD,sensor_abstraction_msgs,msg,radar_location_array,RadarLocationArray,sensor_abstraction_msgs/msg/RadarLocationArray,1
230,TBD,sensor_abstraction_msgs,msg,radar_location,RadarLocation,sensor_abstraction_msgs/msg/RadarLocation,0
231,TBD,sensor_abstraction_msgs,msg,tsr_pos,TSRPos,sensor_abstraction_msgs/msg/TSRPos,0
232,TBD,sensor_abstraction_msgs,msg,radar_object_array,RadarObjectArray,sensor_abstraction_msgs/msg/RadarObjectArray,5
233,TBD,parking_ego_motion_msgs,msg,dr_result,DrResult,parking_ego_motion_msgs/msg/DrResult,2
234,TBD,parking_ego_motion_msgs,msg,dr_delta_info,DrDeltaInfo,parking_ego_motion_msgs/msg/DrDeltaInfo,1
235,TBD,parking_ego_motion_msgs,msg,zone_transform_stamped,ZoneTransformStamped,parking_ego_motion_msgs/msg/ZoneTransformStamped,2
236,TBD,parking_ego_motion_msgs,msg,zone_transform,ZoneTransform,parking_ego_motion_msgs/msg/ZoneTransform,0
237,TBD,localization_msgs,msg,velocity,Velocity,localization_msgs/msg/Velocity,0
238,TBD,localization_msgs,msg,loc_pose,LocPose,localization_msgs/msg/LocPose,0
239,TBD,localization_msgs,msg,loc_quaternion,LocQuaternion,localization_msgs/msg/LocQuaternion,0
240,TBD,localization_msgs,msg,ehp_input_info,EhpInputInfo,localization_msgs/msg/EhpInputInfo,0
241,TBD,localization_msgs,msg,localization,Localization,localization_msgs/msg/Localization,0
242,TBD,localization_msgs,msg,bias,Bias,localization_msgs/msg/Bias,0
243,TBD,localization_msgs,msg,vision_attribution,VisionAttribution,localization_msgs/msg/VisionAttribution,0
244,TBD,localization_msgs,msg,localization_debug,LocalizationDebug,localization_msgs/msg/LocalizationDebug,0
245,TBD,localization_msgs,msg,hd_map,HDMap,localization_msgs/msg/HDMap,0
246,TBD,localization_msgs,msg,matching_result,MatchingResult,localization_msgs/msg/MatchingResult,0
247,TBD,localization_msgs,msg,io_anomaly_detection,IOAnomalyDetection,localization_msgs/msg/IOAnomalyDetection,0
248,TBD,localization_msgs,msg,localization_raw,LocalizationRaw,localization_msgs/msg/LocalizationRaw,0
249,TBD,localization_msgs,msg,pickup_cmd,PickupCmd,localization_msgs/msg/PickupCmd,0
250,TBD,localization_msgs,msg,matching_debug,MatchingDebug,localization_msgs/msg/MatchingDebug,0
251,TBD,localization_msgs,msg,acceleration,Acceleration,localization_msgs/msg/Acceleration,0
252,TBD,localization_msgs,msg,loc_sat_info,LocSatInfo,localization_msgs/msg/LocSatInfo,0
253,TBD,localization_msgs,msg,map_attribution,MapAttribution,localization_msgs/msg/MapAttribution,0
254,TBD,localization_msgs,msg,matching_lane_marking,MatchingLaneMarking,localization_msgs/msg/MatchingLaneMarking,0
255,TBD,localization_msgs,msg,object,Object,localization_msgs/msg/Object,0
256,TBD,localization_msgs,msg,particle_filter,ParticleFilter,localization_msgs/msg/ParticleFilter,0
257,TBD,localization_msgs,msg,binder_output,BinderOutput,localization_msgs/msg/BinderOutput,0
258,TBD,localization_msgs,msg,loc_iam,LocIam,localization_msgs/msg/LocIam,1
259,TBD,localization_msgs,msg,localization_state_machine,LocalizationStateMachine,localization_msgs/msg/LocalizationStateMachine,0
260,TBD,localization_msgs,msg,binder_input,BinderInput,localization_msgs/msg/BinderInput,0
261,TBD,sd2hd_msgs,msg,sd_navi_sts_info,SDNaviStsInfo,sd2hd_msgs/msg/SDNaviStsInfo,1
262,TBD,sd2hd_msgs,msg,navi_device_uuid,NaviDeviceUUID,sd2hd_msgs/msg/NaviDeviceUUID,1
263,TBD,sd2hd_msgs,msg,sd_navi_link_info,SDNaviLinkInfo,sd2hd_msgs/msg/SDNaviLinkInfo,1
264,TBD,em_msgs,msg,em_dbg_pre_pro_objs,EmDbgPreProObjs,em_msgs/msg/EmDbgPreProObjs,0
265,TBD,em_msgs,msg,em_dbg_lv_dbg,EmDbgLVDbg,em_msgs/msg/EmDbgLVDbg,0
266,TBD,em_msgs,msg,em_hpc2_dbg,EmHpc2Dbg,em_msgs/msg/EmHpc2Dbg,1
267,TBD,em_msgs,msg,map_guide_point,MapGuidePoint,em_msgs/msg/MapGuidePoint,0
268,TBD,em_msgs,msg,em_data,EmData,em_msgs/msg/EmData,1
269,TBD,em_msgs,msg,em_dbg_otl_filter,EmDbgOtlFilter,em_msgs/msg/EmDbgOtlFilter,0
270,TBD,em_msgs,msg,map_guide_point_data,MapGuidePointData,em_msgs/msg/MapGuidePointData,0
271,TBD,em_msgs,msg,em_dbg_map,EmDbgMap,em_msgs/msg/EmDbgMap,0
272,TBD,em_msgs,msg,map_car_position,MapCarPosition,em_msgs/msg/MapCarPosition,0
273,TBD,em_msgs,msg,em_diag_info,EmDiagInfo,em_msgs/msg/EmDiagInfo,0
274,TBD,em_msgs,msg,em_reference_line4_dl_pred,EmReferenceLine4DLPred,em_msgs/msg/EmReferenceLine4DLPred,0
275,TBD,em_msgs,msg,guide_action,GuideAction,em_msgs/msg/GuideAction,0
276,TBD,em_msgs,msg,ref_line_seg_lane_slope,RefLineSegLaneSlope,em_msgs/msg/RefLineSegLaneSlope,0
277,TBD,em_msgs,msg,lmf_polynom,LmfPolynom,em_msgs/msg/LmfPolynom,0
278,TBD,em_msgs,msg,cipv_id_info,CipvIdInfo,em_msgs/msg/CipvIdInfo,0
279,TBD,em_msgs,msg,lmf_lane,LmfLane,em_msgs/msg/LmfLane,0
280,TBD,em_msgs,msg,em_slot_vertex,EmSlotVertex,em_msgs/msg/EmSlotVertex,0
281,TBD,em_msgs,msg,static_object_data,StaticObjectData,em_msgs/msg/StaticObjectData,0
282,TBD,em_msgs,msg,ref_line_seg_super_elevation,RefLineSegSuperElevation,em_msgs/msg/RefLineSegSuperElevation,0
283,TBD,em_msgs,msg,joint_point_data,JointPointData,em_msgs/msg/JointPointData,0
284,TBD,em_msgs,msg,em_cone_collection,EmConeCollection,em_msgs/msg/EmConeCollection,0
285,TBD,em_msgs,msg,em_agent_data4_dl_pred,EmAgentData4DLPred,em_msgs/msg/EmAgentData4DLPred,0
286,TBD,em_msgs,msg,lmf_plm,LmfPlm,em_msgs/msg/LmfPlm,0
287,TBD,em_msgs,msg,traffic_agent,TrafficAgent,em_msgs/msg/TrafficAgent,0
288,TBD,em_msgs,msg,em_dbg_led_veh,EmDbgLedVeh,em_msgs/msg/EmDbgLedVeh,0
289,TBD,em_msgs,msg,navi_guide_info,NaviGuideInfo,em_msgs/msg/NaviGuideInfo,0
290,TBD,em_msgs,msg,agent_current_pos_proj_on_to_ref_line,AgentCurrentPosProjOnToRefLine,em_msgs/msg/AgentCurrentPosProjOnToRefLine,0
291,TBD,em_msgs,msg,em_slam_localization_preview,EmSlamLocalizationPreview,em_msgs/msg/EmSlamLocalizationPreview,1
292,TBD,em_msgs,msg,em_dbg_pre_center_lines,EmDbgPreCenterLines,em_msgs/msg/EmDbgPreCenterLines,0
293,TBD,em_msgs,msg,em_lane_boundary4_dl_pred,EmLaneBoundary4DLPred,em_msgs/msg/EmLaneBoundary4DLPred,0
294,TBD,em_msgs,msg,em_pole,EmPole,em_msgs/msg/EmPole,0
295,TBD,em_msgs,msg,em_dbg_swarm_data,EmDbgSwarmData,em_msgs/msg/EmDbgSwarmData,0
296,TBD,em_msgs,msg,ref_line_point,RefLinePoint,em_msgs/msg/RefLinePoint,0
297,TBD,em_msgs,msg,lane,Lane,em_msgs/msg/Lane,0
298,TBD,em_msgs,msg,em_dbg_preprocess_data,EmDbgPreprocessData,em_msgs/msg/EmDbgPreprocessData,0
299,TBD,em_msgs,msg,em_data4_dl_pred,EmData4DLPred,em_msgs/msg/EmData4DLPred,1
300,TBD,em_msgs,msg,ref_line_seg_lane_transition_dir,RefLineSegLaneTransitionDir,em_msgs/msg/RefLineSegLaneTransitionDir,0
301,TBD,em_msgs,msg,reference_line,ReferenceLine,em_msgs/msg/ReferenceLine,0
302,TBD,em_msgs,msg,em_dbg_hlmf_data,EmDbgHlmfData,em_msgs/msg/EmDbgHlmfData,0
303,TBD,em_msgs,msg,em_follow_veh_dbg,EmFollowVehDbg,em_msgs/msg/EmFollowVehDbg,0
304,TBD,em_msgs,msg,em_intersection_data,EmIntersectionData,em_msgs/msg/EmIntersectionData,0
305,TBD,em_msgs,msg,ref_line_seg_special_situation,RefLineSegSpecialSituation,em_msgs/msg/RefLineSegSpecialSituation,0
306,TBD,em_msgs,msg,em_map_per_similiarity_check_info,EmMapPerSimiliarityCheckInfo,em_msgs/msg/EmMapPerSimiliarityCheckInfo,0
307,TBD,em_msgs,msg,point_property,PointProperty,em_msgs/msg/PointProperty,0
308,TBD,em_msgs,msg,map_geo_fence,MapGeoFence,em_msgs/msg/MapGeoFence,0
309,TBD,em_msgs,msg,em_vslam_slots,EmVslamSlots,em_msgs/msg/EmVslamSlots,0
310,TBD,em_msgs,msg,ref_line_seg_is_in_intersection,RefLineSegIsInIntersection,em_msgs/msg/RefLineSegIsInIntersection,0
311,TBD,em_msgs,msg,boundary_non_overlap_seg,BoundaryNonOverlapSeg,em_msgs/msg/BoundaryNonOverlapSeg,0
312,TBD,em_msgs,msg,ref_line_seg_lane_arrow_type,RefLineSegLaneArrowType,em_msgs/msg/RefLineSegLaneArrowType,0
313,TBD,em_msgs,msg,em_dbg_lmf_data,EmDbgLmfData,em_msgs/msg/EmDbgLmfData,0
314,TBD,em_msgs,msg,em_slam_localization_icm_data,EmSlamLocalizationIcmData,em_msgs/msg/EmSlamLocalizationIcmData,1
315,TBD,em_msgs,msg,em_dbg_obj_container,EmDbgObjContainer,em_msgs/msg/EmDbgObjContainer,0
316,TBD,em_msgs,msg,ref_line_seg_speed_limit,RefLineSegSpeedLimit,em_msgs/msg/RefLineSegSpeedLimit,0
317,TBD,em_msgs,msg,em_pre_joint_data,EmPreJointData,em_msgs/msg/EmPreJointData,0
318,TBD,em_msgs,msg,ref_line_seg_lane_type,RefLineSegLaneType,em_msgs/msg/RefLineSegLaneType,0
319,TBD,em_msgs,msg,lane_data,LaneData,em_msgs/msg/LaneData,0
320,TBD,em_msgs,msg,em_slam_mapping_road_facility,EmSlamMappingRoadFacility,em_msgs/msg/EmSlamMappingRoadFacility,0
321,TBD,em_msgs,msg,ref_line_seg_speed_limit_source,RefLineSegSpeedLimitSource,em_msgs/msg/RefLineSegSpeedLimitSource,0
322,TBD,em_msgs,msg,scenario_classification_data,ScenarioClassificationData,em_msgs/msg/ScenarioClassificationData,0
323,TBD,em_msgs,msg,em_slam_mapping_start_info,EmSlamMappingStartInfo,em_msgs/msg/EmSlamMappingStartInfo,0
324,TBD,em_msgs,msg,ref_line_seg_is_on_route,RefLineSegIsOnRoute,em_msgs/msg/RefLineSegIsOnRoute,0
325,TBD,em_msgs,msg,em_dgb_etl_data,EmDgbEtlData,em_msgs/msg/EmDgbEtlData,0
326,TBD,em_msgs,msg,em_cone_cluster,EmConeCluster,em_msgs/msg/EmConeCluster,0
327,TBD,em_msgs,msg,ref_line_seg_traffic_light,RefLineSegTrafficLight,em_msgs/msg/RefLineSegTrafficLight,0
328,TBD,em_msgs,msg,ref_line_seg_lane_width,RefLineSegLaneWidth,em_msgs/msg/RefLineSegLaneWidth,0
329,TBD,em_msgs,msg,ref_line_seg_lane_heading,RefLineSegLaneHeading,em_msgs/msg/RefLineSegLaneHeading,0
330,TBD,em_msgs,msg,ref_line_coeff,RefLineCoeff,em_msgs/msg/RefLineCoeff,0
331,TBD,em_msgs,msg,em_warning_sign,EmWarningSign,em_msgs/msg/EmWarningSign,0
332,TBD,em_msgs,msg,em_prohibition_sign,EmProhibitionSign,em_msgs/msg/EmProhibitionSign,0
333,TBD,em_msgs,msg,em_dbg_otl_lane_model_data,EmDbgOtlLaneModelData,em_msgs/msg/EmDbgOtlLaneModelData,0
334,TBD,em_msgs,msg,em_adapter_h_dmap_data,EmAdapterHDmapData,em_msgs/msg/EmAdapterHDmapData,0
335,TBD,em_msgs,msg,em_obj_track_corner_point,EmObjTrackCornerPoint,em_msgs/msg/EmObjTrackCornerPoint,0
336,TBD,em_msgs,msg,em_vslam_info,EmVslamInfo,em_msgs/msg/EmVslamInfo,0
337,TBD,em_msgs,msg,em_speed_bump,EmSpeedBump,em_msgs/msg/EmSpeedBump,0
338,TBD,em_msgs,msg,em_slam_localization_road_facility,EmSlamLocalizationRoadFacility,em_msgs/msg/EmSlamLocalizationRoadFacility,0
339,TBD,em_msgs,msg,em_input_diag,EmInputDiag,em_msgs/msg/EmInputDiag,0
340,TBD,em_msgs,msg,agent_data,AgentData,em_msgs/msg/AgentData,0
341,TBD,em_msgs,msg,em_cross_stop_line,EmCrossStopLine,em_msgs/msg/EmCrossStopLine,0
342,TBD,em_msgs,msg,em_slam_mapping_icm_data,EmSlamMappingIcmData,em_msgs/msg/EmSlamMappingIcmData,1
343,TBD,em_msgs,msg,em_dbg_otl_point_container,EmDbgOtlPointContainer,em_msgs/msg/EmDbgOtlPointContainer,0
344,TBD,em_msgs,msg,em_lane_element4_dl_pred,EmLaneElement4DLPred,em_msgs/msg/EmLaneElement4DLPred,0
345,TBD,em_msgs,msg,lane_boundary,LaneBoundary,em_msgs/msg/LaneBoundary,0
346,TBD,em_msgs,msg,lane_element,LaneElement,em_msgs/msg/LaneElement,0
347,TBD,em_msgs,msg,em_road_edge,EmRoadEdge,em_msgs/msg/EmRoadEdge,0
348,TBD,em_msgs,msg,em_traffic_light,EmTrafficLight,em_msgs/msg/EmTrafficLight,0
349,TBD,em_msgs,msg,em_cone,EmCone,em_msgs/msg/EmCone,0
350,TBD,em_msgs,msg,em_lane_data4_dl_pred,EmLaneData4DLPred,em_msgs/msg/EmLaneData4DLPred,0
351,TBD,em_msgs,msg,scenario_classification,ScenarioClassification,em_msgs/msg/ScenarioClassification,0
352,TBD,em_msgs,msg,lane_boundary_segment,LaneBoundarySegment,em_msgs/msg/LaneBoundarySegment,0
353,TBD,em_msgs,msg,ref_line_seg_lane_curvature,RefLineSegLaneCurvature,em_msgs/msg/RefLineSegLaneCurvature,0
354,TBD,em_msgs,msg,em_ref_line_point4_dl_pred,EmRefLinePoint4DLPred,em_msgs/msg/EmRefLinePoint4DLPred,0
355,TBD,em_msgs,msg,em_slam_map_parking_slots,EmSlamMapParkingSlots,em_msgs/msg/EmSlamMapParkingSlots,0
356,TBD,em_msgs,msg,reserve_data,ReserveData,em_msgs/msg/ReserveData,0
357,TBD,em_msgs,msg,lane_point,LanePoint,em_msgs/msg/LanePoint,0
358,TBD,em_msgs,msg,em_dbg_otl_data,EmDbgOtlData,em_msgs/msg/EmDbgOtlData,0
359,TBD,em_msgs,msg,em_dbg_pre_pro_objs_tras,EmDbgPreProObjsTras,em_msgs/msg/EmDbgPreProObjsTras,0
360,TBD,em_msgs,msg,em_road_edge_segment,EmRoadEdgeSegment,em_msgs/msg/EmRoadEdgeSegment,0
361,TBD,em_msgs,msg,lane_association,LaneAssociation,em_msgs/msg/LaneAssociation,0
362,TBD,em_msgs,msg,em_dbg,EmDbg,em_msgs/msg/EmDbg,0
363,TBD,em_msgs,msg,em_fused_slot,EmFusedSlot,em_msgs/msg/EmFusedSlot,0
364,TBD,em_msgs,msg,em_slam_localization_parking_slots,EmSlamLocalizationParkingSlots,em_msgs/msg/EmSlamLocalizationParkingSlots,0
365,TBD,em_msgs,msg,em_lane_marking,EmLaneMarking,em_msgs/msg/EmLaneMarking,0
366,TBD,em_msgs,msg,em_dbg_per,EmDbgPer,em_msgs/msg/EmDbgPer,0
367,TBD,em_msgs,msg,world_condition,WorldCondition,em_msgs/msg/WorldCondition,1
368,TBD,em_msgs,msg,em_slots_fusion,EmSlotsFusion,em_msgs/msg/EmSlotsFusion,1
369,TBD,em_msgs,msg,lmf_dbg_element,LmfDbgElement,em_msgs/msg/LmfDbgElement,0
370,TBD,lidar_perception_msgs,msg,lidar_cuboid,LidarCuboid,lidar_perception_msgs/msg/LidarCuboid,0
371,TBD,lidar_perception_msgs,msg,lidar_point,LidarPoint,lidar_perception_msgs/msg/LidarPoint,0
372,TBD,lidar_perception_msgs,msg,ground_warning_info,GroundWarningInfo,lidar_perception_msgs/msg/GroundWarningInfo,0
373,TBD,lidar_perception_msgs,msg,lidar_tracking_cuboid,LidarTrackingCuboid,lidar_perception_msgs/msg/LidarTrackingCuboid,0
374,TBD,lidar_perception_msgs,msg,lidar_tracking_objects,LidarTrackingObjects,lidar_perception_msgs/msg/LidarTrackingObjects,1
375,TBD,lidar_perception_msgs,msg,lidar_points,LidarPoints,lidar_perception_msgs/msg/LidarPoints,0
376,TBD,lidar_perception_msgs,msg,lidar_perception_internal,LidarPerceptionInternal,lidar_perception_msgs/msg/LidarPerceptionInternal,0
377,TBD,calibration_msgs,msg,parking_cam_info,ParkingCamInfo,calibration_msgs/msg/ParkingCamInfo,0
378,TBD,calibration_msgs,msg,cam_calibration,CamCalibration,calibration_msgs/msg/CamCalibration,0
379,TBD,calibration_msgs,msg,driving_cam_info,DrivingCamInfo,calibration_msgs/msg/DrivingCamInfo,0
380,TBD,can_gateway_msgs,msg,signal_pdu_data,SignalPduData,can_gateway_msgs/msg/SignalPduData,0
381,TBD,can_gateway_msgs,msg,jumbo_frame_data,JumboFrameData,can_gateway_msgs/msg/JumboFrameData,0
382,TBD,can_gateway_msgs,msg,multi_pdu_data,MultiPduData,can_gateway_msgs/msg/MultiPduData,0
383,TBD,pilot_hmi_es37_msgs,msg,hmi_es37,HmiES37,pilot_hmi_es37_msgs/msg/HmiES37,1
384,TBD,pilot_hmi_es37_msgs,msg,car_lane_position,CarLanePosition,pilot_hmi_es37_msgs/msg/CarLanePosition,0
385,TBD,pilot_hmi_es37_msgs,msg,lane_marker_list_type,LaneMarkerListType,pilot_hmi_es37_msgs/msg/LaneMarkerListType,0
386,TBD,pilot_hmi_es37_msgs,msg,traffic_road_struct,TrafficRoadStruct,pilot_hmi_es37_msgs/msg/TrafficRoadStruct,0
387,TBD,pilot_hmi_es37_msgs,msg,road_edge_info_list_type,RoadEdgeInfoListType,pilot_hmi_es37_msgs/msg/RoadEdgeInfoListType,0
388,TBD,pilot_hmi_es37_msgs,msg,road_edge_info_struct_type,RoadEdgeInfoStructType,pilot_hmi_es37_msgs/msg/RoadEdgeInfoStructType,0
389,TBD,pilot_hmi_es37_msgs,msg,sub_lane_info_list,SubLaneInfoList,pilot_hmi_es37_msgs/msg/SubLaneInfoList,0
390,TBD,pilot_hmi_es37_msgs,msg,lane_info_struct_type,LaneInfoStructType,pilot_hmi_es37_msgs/msg/LaneInfoStructType,0
391,TBD,pilot_hmi_es37_msgs,msg,lane_marker_index_list_type,LaneMarkerIndexListType,pilot_hmi_es37_msgs/msg/LaneMarkerIndexListType,0
392,TBD,pilot_hmi_es37_msgs,msg,sampling_point_type,SamplingPointType,pilot_hmi_es37_msgs/msg/SamplingPointType,0
393,TBD,pilot_hmi_es37_msgs,msg,lane_marker_vertices_list_type,LaneMarkerVerticesListType,pilot_hmi_es37_msgs/msg/LaneMarkerVerticesListType,0
394,TBD,pilot_hmi_es37_msgs,msg,lane_marker_struct_type,LaneMarkerStructType,pilot_hmi_es37_msgs/msg/LaneMarkerStructType,0
395,TBD,pilot_hmi_es37_msgs,msg,traffic_light3_d_list_struct,TrafficLight3DListStruct,pilot_hmi_es37_msgs/msg/TrafficLight3DListStruct,0
396,TBD,pilot_hmi_es37_msgs,msg,sampling_point_list_type,SamplingPointListType,pilot_hmi_es37_msgs/msg/SamplingPointListType,0
397,TBD,pilot_hmi_es37_msgs,msg,sub_lane_info_type,SubLaneInfoType,pilot_hmi_es37_msgs/msg/SubLaneInfoType,0
398,TBD,pilot_hmi_es37_msgs,msg,lane_info_list_type,LaneInfoListType,pilot_hmi_es37_msgs/msg/LaneInfoListType,0
399,TBD,map_ehp_msgs,msg,position_geofence,PositionGeofence,map_ehp_msgs/msg/PositionGeofence,0
400,TBD,map_ehp_msgs,msg,pro_info,ProInfo,map_ehp_msgs/msg/ProInfo,0
401,TBD,map_ehp_msgs,msg,slope,Slope,map_ehp_msgs/msg/Slope,1
402,TBD,map_ehp_msgs,msg,abso_pos,AbsoPos,map_ehp_msgs/msg/AbsoPos,0
403,TBD,map_ehp_msgs,msg,prof_ctrl,ProfCtrl,map_ehp_msgs/msg/ProfCtrl,1
404,TBD,map_ehp_msgs,msg,dynamic_traffic,DynamicTraffic,map_ehp_msgs/msg/DynamicTraffic,1
405,TBD,map_ehp_msgs,msg,dynamic_meteorology,DynamicMeteorology,map_ehp_msgs/msg/DynamicMeteorology,1
406,TBD,map_ehp_msgs,msg,navigation,Navigation,map_ehp_msgs/msg/Navigation,0
407,TBD,map_ehp_msgs,msg,geofence_info,GeofenceInfo,map_ehp_msgs/msg/GeofenceInfo,0
408,TBD,map_ehp_msgs,msg,pro_h,ProH,map_ehp_msgs/msg/ProH,0
409,TBD,map_ehp_msgs,msg,plh,PLH,map_ehp_msgs/msg/PLH,0
410,TBD,map_ehp_msgs,msg,lanes_geometry,LanesGeometry,map_ehp_msgs/msg/LanesGeometry,1
411,TBD,map_ehp_msgs,msg,map_ehp_point,MapEhpPoint,map_ehp_msgs/msg/MapEhpPoint,0
412,TBD,map_ehp_msgs,msg,global_data,GlobalData,map_ehp_msgs/msg/GlobalData,1
413,TBD,map_ehp_msgs,msg,lane_connectivity,LaneConnectivity,map_ehp_msgs/msg/LaneConnectivity,1
414,TBD,map_ehp_msgs,msg,switch_info,SwitchInfo,map_ehp_msgs/msg/SwitchInfo,0
415,TBD,map_ehp_msgs,msg,dynamic_emergency,DynamicEmergency,map_ehp_msgs/msg/DynamicEmergency,1
416,TBD,map_ehp_msgs,msg,ehp_dtc,EhpDtc,map_ehp_msgs/msg/EhpDtc,0
417,TBD,map_ehp_msgs,msg,time_stampinfo,TimeStampinfo,map_ehp_msgs/msg/TimeStampinfo,0
418,TBD,map_ehp_msgs,msg,event,Event,map_ehp_msgs/msg/Event,0
419,TBD,map_ehp_msgs,msg,position_msg,PositionMsg,map_ehp_msgs/msg/PositionMsg,1
420,TBD,map_ehp_msgs,msg,event_pos,EventPos,map_ehp_msgs/msg/EventPos,0
421,TBD,map_ehp_msgs,msg,la_co_p,LaCoP,map_ehp_msgs/msg/LaCoP,0
422,TBD,map_ehp_msgs,msg,e2_e,E2E,map_ehp_msgs/msg/E2E,0
423,TBD,map_ehp_msgs,msg,ais_h,AisH,map_ehp_msgs/msg/AisH,0
424,TBD,map_ehp_msgs,msg,noa_info_msg,NoaInfoMsg,map_ehp_msgs/msg/NoaInfoMsg,1
425,TBD,map_ehp_msgs,msg,junction,Junction,map_ehp_msgs/msg/Junction,0
426,TBD,map_ehp_msgs,msg,n_arm,NArm,map_ehp_msgs/msg/NArm,0
427,TBD,map_ehp_msgs,msg,curvature_info,CurvatureInfo,map_ehp_msgs/msg/CurvatureInfo,0
428,TBD,map_ehp_msgs,msg,geo_fence,GeoFence,map_ehp_msgs/msg/GeoFence,1
429,TBD,map_ehp_msgs,msg,curvature,Curvature,map_ehp_msgs/msg/Curvature,1
430,TBD,map_ehp_msgs,msg,merge_point_info,MergePointInfo,map_ehp_msgs/msg/MergePointInfo,0
431,TBD,map_ehp_msgs,msg,path_ctrl,PathCtrl,map_ehp_msgs/msg/PathCtrl,0
432,TBD,map_ehp_msgs,msg,profile_node,ProfileNode,map_ehp_msgs/msg/ProfileNode,1
433,TBD,map_ehp_msgs,msg,lane_model,LaneModel,map_ehp_msgs/msg/LaneModel,1
434,TBD,map_ehp_msgs,msg,cross_info,CrossInfo,map_ehp_msgs/msg/CrossInfo,0
435,TBD,map_ehp_msgs,msg,road_geometry,RoadGeometry,map_ehp_msgs/msg/RoadGeometry,1
436,TBD,map_ehp_msgs,msg,emergency,Emergency,map_ehp_msgs/msg/Emergency,0
437,TBD,map_ehp_msgs,msg,path_ctrl_message,PathCtrlMessage,map_ehp_msgs/msg/PathCtrlMessage,1
438,TBD,map_ehp_msgs,msg,data_header,DataHeader,map_ehp_msgs/msg/DataHeader,0
439,TBD,map_ehp_msgs,msg,lane_info,LaneInfo,map_ehp_msgs/msg/LaneInfo,0
440,TBD,map_ehp_msgs,msg,line_obj,LineObj,map_ehp_msgs/msg/LineObj,0
441,TBD,map_ehp_msgs,msg,obj_info,ObjInfo,map_ehp_msgs/msg/ObjInfo,1
442,TBD,map_ehp_msgs,msg,rela_pos,RelaPos,map_ehp_msgs/msg/RelaPos,0
443,TBD,map_ehp_msgs,msg,ehp_dtc_msg,EhpDtcMsg,map_ehp_msgs/msg/EhpDtcMsg,1
444,TBD,map_ehp_msgs,msg,merge_point,MergePoint,map_ehp_msgs/msg/MergePoint,1
445,TBD,map_ehp_msgs,msg,slope_info,SlopeInfo,map_ehp_msgs/msg/SlopeInfo,0
446,TBD,map_ehp_msgs,msg,data_header_pro_h,DataHeaderProH,map_ehp_msgs/msg/DataHeaderProH,0
447,TBD,map_ehp_msgs,msg,meteorology_value,MeteorologyValue,map_ehp_msgs/msg/MeteorologyValue,0
448,TBD,map_ehp_msgs,msg,position,Position,map_ehp_msgs/msg/Position,0
449,TBD,map_ehp_msgs,msg,failsafe,Failsafe,map_ehp_msgs/msg/Failsafe,0
450,TBD,parking_occupancy_map_msgs,msg,occ_meta_data,OccMetaData,parking_occupancy_map_msgs/msg/OccMetaData,0
451,TBD,parking_occupancy_map_msgs,msg,occ_grid,OccGrid,parking_occupancy_map_msgs/msg/OccGrid,0
452,TBD,pilot_control_msgs,msg,lon_hmi,LonHmi,pilot_control_msgs/msg/LonHmi,0
453,TBD,pilot_control_msgs,msg,es33_vehicle_lateral_output,ES33VehicleLateralOutput,pilot_control_msgs/msg/ES33VehicleLateralOutput,1
454,TBD,pilot_control_msgs,msg,lat_ctrl_lqr_debug,LatCtrlLqrDebug,pilot_control_msgs/msg/LatCtrlLqrDebug,0
455,TBD,pilot_control_msgs,msg,control_to_planning_data,ControlToPlanningData,pilot_control_msgs/msg/ControlToPlanningData,1
456,TBD,pilot_control_msgs,msg,vehicle_control,VehicleControl,pilot_control_msgs/msg/VehicleControl,0
457,TBD,pilot_control_msgs,msg,vlc_fx_tar_limit_debug_data,VLCFxTarLimitDebugData,pilot_control_msgs/msg/VLCFxTarLimitDebugData,0
458,TBD,pilot_control_msgs,msg,long_ctrl_debug,LongCtrlDebug,pilot_control_msgs/msg/LongCtrlDebug,1
459,TBD,pilot_control_msgs,msg,unc_mpc_debug,UncMPCDebug,pilot_control_msgs/msg/UncMPCDebug,0
460,TBD,pilot_control_msgs,msg,vlc_pilot_output_debug_data,VLCPilotOutputDebugData,pilot_control_msgs/msg/VLCPilotOutputDebugData,0
461,TBD,pilot_control_msgs,msg,vlc_drive_off_ctrl_debug_data,VLCDriveOffCtrlDebugData,pilot_control_msgs/msg/VLCDriveOffCtrlDebugData,0
